"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1048","1. Happiness 
2. Homcha
3. Hosplay 
4. My name 
5. Squid game
6. Law skul

Gak urut soalnya pada beda genre tp bagu… https://t.co/oc0zZytpE5",FALSE,0,NA,2021-12-06 07:43:24,TRUE,NA,"1467761576757235712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","love2eatt",0,FALSE,FALSE,NA,NA
"1049","The Silent Sea Diprediksi Akan Mengikuti Kesuksesan Squid Game dan Hellbound https://t.co/rXymfVjHqO",FALSE,0,NA,2021-12-06 07:30:08,FALSE,NA,"1467758237445283841",NA,"<a href=""http://www.dreamers.id"" rel=""nofollow"">Dreamers Autotweet</a>","DreamersRadioID",0,FALSE,FALSE,NA,NA
"1050","Kedua, ada Squid Game di real life nih. Tapi, squid Game ini merupakan kompetisi yang dibuat seorang Youtuber buat… https://t.co/U3mCV4b3O9",FALSE,0,NA,2021-12-06 07:15:58,TRUE,NA,"1467754674669293568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BVOICE_RADIO",0,FALSE,FALSE,NA,NA
"1051","@reveoluv adaaa, marii sinii kak <U+0001F929>

NETFLIX <U+0001F3A5>

 —HARIAN 
1 HARI : 4K
3 HARI : 8K
7 HARI : 13K
—SHARING 
1 BULAN : 3… https://t.co/L6hsXu6pIx",FALSE,0,"reveoluv",2021-12-06 07:03:31,TRUE,"1467751245691572226","1467751542065287169","4712518004","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stairysz",0,FALSE,FALSE,NA,NA
"1052","Money Heist ni patutnya habis dengan megah tapi tu lah lambat nau siap nak part part pulak ha dan uke. Squid Game dah caras dah.",FALSE,0,NA,2021-12-06 07:00:05,FALSE,NA,"1467750676008628226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Itsmelahnotyou",0,FALSE,FALSE,NA,NA
"1053","Wi Ha Joon Ungkap Alasan Bintangi 'Bad and Crazy' Usai Curi Perhatian di 'Squid Game'

#WiHaJoon #BadandCrazy… https://t.co/3sU8xBJLL6",FALSE,2,NA,2021-12-06 06:57:09,TRUE,NA,"1467749940533227520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DreamersRadioID",0,FALSE,FALSE,NA,NA
"1054","<U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:
<U+2714><U+FE0F>Profil di Pin… https://t.co/Fi09cLLbo2",FALSE,0,"itsnewttt",2021-12-06 06:56:35,TRUE,"1467749792574939137","1467749794416259080","1243159666638503938","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsnewttt",0,FALSE,FALSE,NA,NA
"1055","<U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:
<U+2714><U+FE0F>Profil di Pin… https://t.co/hRyvL3ZC4Z",FALSE,0,"itsnewttt",2021-12-06 06:56:34,TRUE,"1467749790859493377","1467749792574939137","1243159666638503938","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsnewttt",0,FALSE,FALSE,NA,NA
"1056","<U+2728> GANTUNGAN KUNCI  SQUID GAME <U+2728>
<U+2728> https://t.co/toQ2sMyO7O <U+2728>

#Reza #AmandaManopoIsTurning22 #Vincenzo #Senin https://t.co/o5JkLj1iWd",FALSE,0,NA,2021-12-06 06:56:12,FALSE,NA,"1467749698383462403",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","forcemagicc",0,FALSE,FALSE,NA,NA
"1057","@convomf yang main squid game ituloo siapa namanya yaallah lupa yang temennya mba jennie juga, masyaallah itu cantiknya",FALSE,0,"convomf",2021-12-06 06:44:32,FALSE,"1467680279447801866","1467746764098719745","1314975287294083073","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ssygurll",0,FALSE,FALSE,NA,NA
"1058","@kdrama_menfess Squid game, hometown chachacha, hosplay, jirisan, my name, yumi's cells, law school, mr queen. Ini… https://t.co/UWredvJM1w",FALSE,0,"kdrama_menfess",2021-12-06 06:44:08,TRUE,"1467668317162729478","1467746664400101378","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zzangcowdragon",0,FALSE,FALSE,NA,NA
"1059","@RANGER_MERA @InterindahFC @C_IndahJKT48 @GoPlayIndonesia @paragonpics_ Squid game yg jilat permen ya ? <U+0001F61B>",FALSE,0,"RANGER_MERA",2021-12-06 06:35:58,FALSE,"1467743932612104193","1467744609363107945","1130007590857916417","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ericchi_l",0,FALSE,FALSE,NA,NA
"1060","new drama(?) abg polis squid game tu ada LEE DONG WOOK SEKALI??????! https://t.co/UU4DGZf10B",FALSE,0,NA,2021-12-06 06:29:31,FALSE,NA,"1467742985089851392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmeldaMaimunah",0,FALSE,FALSE,NA,NA
"1061","Wi Ha Joon Ungkap Alasan Bintangi 'Bad and Crazy' Usai Curi Perhatian di 'Squid Game' https://t.co/hvRvpza2zy",FALSE,0,NA,2021-12-06 06:20:02,FALSE,NA,"1467740598559916037",NA,"<a href=""http://www.dreamers.id"" rel=""nofollow"">Dreamers Autotweet</a>","DreamersRadioID",0,FALSE,FALSE,NA,NA
"1062","jujur taun ini doang gue jadi mayan rajin nonton drakor jebolan netflix. bagus semua dr squid game, dp, my name jug… https://t.co/dfBEnoaleO",FALSE,0,NA,2021-12-06 06:17:09,TRUE,NA,"1467739874061021187",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","diceritakan",0,FALSE,FALSE,NA,NA
"1063","@kdrama_menfess mouse, squid game, happiness. itu sih yg bikin gabisa move on, dan baru kali ini semuanya bukan genre romcom<U+0001F923>",FALSE,0,"kdrama_menfess",2021-12-06 06:16:07,FALSE,"1467668317162729478","1467739611526938625","1012588105591713793","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","awnggita",0,FALSE,FALSE,NA,NA
"1064","@kdrama_menfess Yg dah kelar baru vincenzo, homcha, squid game sama move to heaven tp emg thn ini kdrama bagus bagus bgt",FALSE,0,"kdrama_menfess",2021-12-06 06:08:00,FALSE,"1467668317162729478","1467737570628960257","1012588105591713793","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","didillss",0,FALSE,FALSE,NA,NA
"1065","<U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:
<U+2714><U+FE0F>Profil di Pin… https://t.co/v2t1gWIh9K",FALSE,0,"Anamshop__",2021-12-06 05:58:59,TRUE,"1467735300122169351","1467735301682466817","1325080102162423808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anamshop__",0,FALSE,FALSE,NA,NA
"1066","<U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:
<U+2714><U+FE0F>Profil di Pin… https://t.co/gCMIwJZR6W",FALSE,0,"Anamshop__",2021-12-06 05:58:59,TRUE,"1467735298478002178","1467735300122169351","1325080102162423808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anamshop__",0,FALSE,FALSE,NA,NA
"1067","secara eksekusi baik sudut pandang, aktor/aktris, sinematografi/teknis perfilm an dll itu keren puolll.. bukan gara… https://t.co/Mg8a1Qj2Up",FALSE,0,"dramantusias",2021-12-06 05:30:41,TRUE,"1467726877901033472","1467728178114301958","1461345040752541703","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dramantusias",0,FALSE,FALSE,NA,NA
"1068","@aintmoonbyul Mau main squid game jadi yang nembak. <U+0001F929>",FALSE,0,"aintmoonbyul",2021-12-06 05:27:10,FALSE,"1465927871227068416","1467727294714159104","1043844554737106944","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itseokjinkim",0,FALSE,FALSE,NA,NA
"1069","Mendadak bangkrut usai beli koin Crypto SQUID karena fenomena film Squid Game, Bernard rugi Rp400 juta hingga tidak… https://t.co/XMkJ8XzDgl",FALSE,0,NA,2021-12-06 05:20:00,TRUE,NA,"1467725490681090051",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jefxander19",0,FALSE,FALSE,NA,NA
"1070","@giminnoo Drakor, pemainnya yg ada di squid game",FALSE,0,"giminnoo",2021-12-06 05:19:37,FALSE,"1467725072047632386","1467725393377386496","1412049419197841415","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjaepagetti",0,FALSE,FALSE,NA,NA
"1071","@kdrama_menfess Tahun ini aku belum ada namatin drama deh keknya ( kecuali squid game krna 8 ep aja) 

Tpi keknya h… https://t.co/xAmVVBIDa2",FALSE,0,"kdrama_menfess",2021-12-06 05:17:10,TRUE,"1467668317162729478","1467724775984283650","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaykewaw",0,FALSE,FALSE,NA,NA
"1072","Gemerlap Korea Selatan kini telah menyaingi Amerika Serikat dalam segi hiburan. Serial produksi Korea Selatan, Squi… https://t.co/sfrMMvbIDs",FALSE,1,NA,2021-12-06 05:11:00,TRUE,NA,"1467723223865257989",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","the_geotimes",1,FALSE,FALSE,NA,NA
"1073","squid game kalo di bandung namanya jadi sondah game, nanti penciptanya yang punya sunda empire",FALSE,0,NA,2021-12-06 05:10:11,FALSE,NA,"1467723020844163077",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ravenclaxx",0,FALSE,FALSE,NA,NA
"1074","Kenapa pas nntn squid game sambil makan bisa sampe enek gw liat nya, tapi pas nntn sweet home gw malah enjoy makan… https://t.co/Vl0B1xGlr9",FALSE,0,NA,2021-12-06 05:06:35,TRUE,NA,"1467722114253791236",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pipitipit1006",0,FALSE,FALSE,NA,NA
"1075","<U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:
<U+2714><U+FE0F>Profil di Pin… https://t.co/hfCeotzxWq",FALSE,0,"itsnewttt",2021-12-06 04:54:55,TRUE,"1467719173694316552","1467719175573360644","1243159666638503938","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsnewttt",0,FALSE,FALSE,NA,NA
"1076","<U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:
<U+2714><U+FE0F>Profil di Pin… https://t.co/1TG50vNmd3",FALSE,0,"itsnewttt",2021-12-06 04:54:54,TRUE,"1467719172184424448","1467719173694316552","1243159666638503938","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsnewttt",0,FALSE,FALSE,NA,NA
"1077","NAH LHO SAMPE SQUID GAME DIBAWA AWKWKWKWKWKWKW https://t.co/aX7GDTow7y",FALSE,1,NA,2021-12-06 04:52:17,FALSE,NA,"1467718514165174277",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","renzien_",0,FALSE,FALSE,NA,NA
"1078","@kimseokjiniRJ ikut yg tema squid game",FALSE,0,"kimseokjiniRJ",2021-12-06 04:48:26,FALSE,"1467716003043766273","1467717547587870720","1288281444951846913","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoongimint93",0,FALSE,FALSE,NA,NA
"1079","<U+FE0F><U+FE0F> <U+FE0F><U+FE0F><U+FE0F><U+FE0F>
 <U+FE0F><U+FE0F> <U+FE0F> <U+FE0F><U+FE0F><U+FE0F><U+FE0F>
kalian tau kan series squid game yang viral itu? cuplikan videonya sering banget lalu-lalang di… https://t.co/kAegJAXxF1",FALSE,11,"O2O3DAYEON",2021-12-06 04:43:23,TRUE,"1467715473479389190","1467716277217030149","1261209190829178880","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","O2O3DAYEON",2,FALSE,FALSE,NA,NA
"1080","Ini bocah2 bayi nonton nya squid game? Ealah",FALSE,0,NA,2021-12-06 04:33:41,FALSE,NA,"1467713835855269893",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riskafh",0,FALSE,FALSE,NA,NA
"1081","@ihaveseoyu bisaa spay &gt;&lt;

NETFLIX <U+0001F3A5>

 —HARIAN 
1 HARI : 4K
3 HARI : 8K
7 HARI : 13K
—SHARING 
1 BULAN : 38k
—PRIVA… https://t.co/lhAw3wAhR5",FALSE,0,"ihaveseoyu",2021-12-06 04:32:16,TRUE,"1467713031098363906","1467713478316097539","1457522602927214596","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stairysz",0,FALSE,FALSE,NA,NA
"1082","@ilham_nft gm ilham!
wah keren2 bgt karyanya!<U+0001F4A5><U+0001F525>
kirain itu pake baju staff squid game <U+0001F602>",FALSE,1,"ilham_nft",2021-12-06 04:30:38,FALSE,"1467710859065495554","1467713066590609409","770943484454768640","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_stulka",0,FALSE,FALSE,NA,NA
"1083","@convomf gue mimpi jadi nemo blutuk blutuk terus mimpi join squid game",FALSE,0,"convomf",2021-12-06 04:27:27,FALSE,"1467663911264546819","1467712264941686784","1314975287294083073","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunvdays",0,FALSE,FALSE,NA,NA
"1084","<U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:
<U+2714><U+FE0F>Profil di Pin… https://t.co/flDJ8mBQzS",FALSE,0,"Anamshop__",2021-12-06 04:12:22,TRUE,"1467708467712454661","1467708469755088898","1325080102162423808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anamshop__",0,FALSE,FALSE,NA,NA
"1085","<U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:
<U+2714><U+FE0F>Profil di Pin… https://t.co/iW3f5x7Kp3",FALSE,0,"Anamshop__",2021-12-06 04:12:22,TRUE,"1467708465925672965","1467708467712454661","1325080102162423808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anamshop__",0,FALSE,FALSE,NA,NA
"1086","bocil samping rumaj ceritanya lagi main yg di squid game itu <U+0001F614><U+0001F614><U+0001F614>",FALSE,0,"jaemscat",2021-12-06 04:09:45,FALSE,"1467707666784944130","1467707810871795716","1444543114975211523","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaemscat",0,FALSE,FALSE,NA,NA
"1087","@forgumtwt @zagummy1 @kdrama_menfess Squid Game yah boleh lah. Tp ga menyisakan impression sampe gimana. Hellbound… yah… gitu deh <U+0001F602><U+0001F602>",FALSE,0,"forgumtwt",2021-12-06 04:09:32,FALSE,"1467707264509222912","1467707757797068800","1268993294790307840","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rensspace",0,FALSE,FALSE,NA,NA
"1088","pengen bgt kang dong won main di squid game S2 <U+0001F62D>",FALSE,0,NA,2021-12-06 04:08:40,FALSE,NA,"1467707538942480385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kejukesulof",0,FALSE,FALSE,NA,NA
"1089","@rensspace @zagummy1 @kdrama_menfess Wakakakakaakka ni kalian ga ada yg nyebutin squid game atau hellbound sekalian… https://t.co/gBX0ll8p8X",FALSE,0,"rensspace",2021-12-06 04:07:35,TRUE,"1467705571969171458","1467707264509222912","1335530920611258369","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","forgumtwt",0,FALSE,FALSE,NA,NA
"1090","@BlWARA <U+2800>
Yang mana aja ditonton asal bagus ya. Aku pun begitu. Terakhir nonton series itu, Squid Game. Money Heist… https://t.co/yynBmEAhgB",FALSE,0,"BlWARA",2021-12-06 04:07:09,TRUE,"1467694594489917444","1467707158741409792","1397166812983300101","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ambisirna",0,FALSE,FALSE,NA,NA
"1091","@jggukie_s Gua gemes bgt Anjir sma jeyano pen gua tampoll. Perlu ya gua panggilin kang tampol yg ada di squid game? Biar mantab",FALSE,0,"jggukie_s",2021-12-06 04:03:06,FALSE,"1467531693485555712","1467706138859048961","1407411906294423552","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desyindr00",0,FALSE,FALSE,NA,NA
"1092","@hwangmeji KEREN BGT gak ada yg jadi squid game ya :O",FALSE,0,"hwangmeji",2021-12-06 03:56:47,FALSE,"1467702734392492032","1467704546776416257","1743704257","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muinjeong",0,FALSE,FALSE,NA,NA
"1093","@convomf Ada, yang di ava aku nie, mbak jiyeon t-ara, ada lagi, mbak nana after school, sama satu lagi bias aku yg… https://t.co/FFlX7iS4ko",FALSE,0,"convomf",2021-12-06 03:56:35,TRUE,"1467680279447801866","1467704498206351361","1314975287294083073","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jodohkangbrian",0,FALSE,FALSE,NA,NA
"1094","Squid game dunia real. Prize nya gede yang menang 1 orang hehehe 
Saingan nyaa masyaalloh. 
Winner nya kalo menang… https://t.co/QAF434arFu",FALSE,0,NA,2021-12-06 03:54:59,TRUE,NA,"1467704094781440001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osh_noona94",0,FALSE,FALSE,NA,NA
"1095","@gabwi Serem banget. Udah berasa main squid game begitu. Ngomong-ngomong ini saya manggil apa, nih? Gab?",FALSE,0,"gabwi",2021-12-06 03:54:27,FALSE,"1467702467861172227","1467703959314132994","1080773506416013312","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elousierena",0,FALSE,FALSE,NA,NA
"1096","Tuh.Semua ada hikmah.Hidup di dunia ini memang sarana ujia.Udah spt di film Squid game.Kita lagi disini loh.Nyata.S… https://t.co/0FydOWRAvv",FALSE,0,"fihikhair",2021-12-06 03:44:06,TRUE,"1467701351996014596","1467701354579697667","132097443","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fihikhair",0,FALSE,FALSE,NA,NA
"1097","@chidudumdum NETFLIX <U+0001F3A5>

 —HARIAN 
1 HARI : 4K
3 HARI : 8K
7 HARI : 13K
—SHARING 
1 BULAN : 38k
—PRIVATE 
1 BULAN :… https://t.co/7XJKtfKEpx",FALSE,0,"chidudumdum",2021-12-06 03:37:32,TRUE,"1467699378336894977","1467699701826744323","1367012472259940353","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stairysz",0,FALSE,FALSE,NA,NA
"1098","@rupeachyto NETFLIX <U+0001F3A5>

 —HARIAN 
1 HARI : 4K
3 HARI : 8K
7 HARI : 13K
—SHARING 
1 BULAN : 38k
—PRIVATE 
1 BULAN : 1… https://t.co/k9c6bLkQC3",FALSE,0,"rupeachyto",2021-12-06 03:29:34,TRUE,"1467697560357728258","1467697697482178562","1217821738236444675","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stairysz",0,FALSE,FALSE,NA,NA
"1099","@kdrama_menfess gak banyak nonton drama si.. tapi drama yg gw tonton bagus² semuaa kyk vincenzo, hosplay 2, homcha,… https://t.co/LgNdLlRKva",FALSE,0,"kdrama_menfess",2021-12-06 03:26:45,TRUE,"1467668317162729478","1467696988879613954","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eggadadisini",0,FALSE,FALSE,NA,NA
"1100","@realfreeya Kalau lihat film squid game, sama jg terlihat jelas karakter sifat dasar manusia. Serakah, menghalalkan… https://t.co/rCXk6Gxk7K",FALSE,0,"realfreeya",2021-12-06 03:23:31,TRUE,"1467553339567054851","1467696175654469634","1149182714920099840","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Joker34336649",0,FALSE,FALSE,NA,NA
"1101","Moots, ada yang punya videonya V cosplay squid game terus buka topeng gak? Kalau ada send ke sini https://t.co/axIiD2Fax5",FALSE,6,NA,2021-12-06 03:22:53,FALSE,NA,"1467696018514870272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suga_drawsketch",3,FALSE,FALSE,NA,NA
"1102","@kdrama_menfess 2021 drama nya bagus banget sih, mulai dari genre dark,fantasi,romance nya, ditambah drkor saeguk y… https://t.co/7yPG1W4vyi",FALSE,2,"kdrama_menfess",2021-12-06 03:22:24,TRUE,"1467668317162729478","1467695893235134464","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hxvvxxxxr",0,FALSE,FALSE,NA,NA
"1103","vincenzo, mouse, hccc, happiness, squid game, my name, Bnyk bGT GASANGGHOOPPP https://t.co/o48bgH3k1D",FALSE,0,NA,2021-12-06 03:15:13,FALSE,NA,"1467694087033659392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","so0juu",0,FALSE,FALSE,NA,NA
"1104","@kdrama_menfess 2021 banyak bgt drama bagus but aku suka happiness, squid game, jirisan, d.p, homcha",FALSE,0,"kdrama_menfess",2021-12-06 03:06:35,FALSE,"1467668317162729478","1467691915453681665","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","geggegeluvchoco",0,FALSE,FALSE,NA,NA
"1105","@yourLady03 @yeeunohyeeun Soalnya di squid game kalo gak menang salah satu malah 22nya dibunuh kan. Jd di game tera… https://t.co/IjpafMyXts",FALSE,0,"yourLady03",2021-12-06 03:06:09,TRUE,"1467691304180072448","1467691806867427329","100473905","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsmebilaaaa",0,FALSE,FALSE,NA,NA
